Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13025	Deadwood Sledge	1400000	5	140	140	251	123.91	20.57	51.82	-0.1267	7.79	0.14	0.018
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13026	Heaven's Light	9989989	7	998.9989	998.9989	573.19	245.77	855.07	203.56	0.0331	10	0.07	0.007
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13027	Bonesnapper	7335896	3	733.5896	733.5896	750.35	371.93	642.44	372.66	-0.0271	2.21	0.21	0.095
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13028	Bludstone Hammer	1497495	5	149.7495	149.7495	449.33	188.22	112.31	55.56	-0.1044	7.5	0.07	0.0093
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13029	Umbral Crystal	1997498	3	199.7498	199.7498	400	208.76	208.59	187.74	-0.0653	4.93	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13030	Basilisk Bone	3187105	2	318.7105	318.7105	349.23	14.83	321.38	4.44	-0.0072	11.64	0.07	0.006
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13032	Sword of Corruption	4571918	5	457.1919	457.1919	468.01	123.99	248.56	57.23	-0.0509	6.5	0.14	0.0215
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13033	Zealot Blade	4999998	5	499.9998	499.9998	1064.89	206.04	796.36	152.62	-0.0333	9.79	0.07	0.0072
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13034	Speedsteel Rapier	97858889	3	9785.8889	9785.8889	9792.19	3682.88	8693.36	2743.86	0.0228	5.07	0.07	0.0138
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13035	Serpent Slicer	5969996	9	596.9997	596.9997	599	0.62	598.17	0.49	-0.0001	9.79	0.07	0.0072
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13036	Assassination Blade	9000000	5	900	900	1099.99	314.29	872.06	302.38	-0.0265	13.79	0.79	0.0573
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13037	Crystalpine Stinger	7489880	1	748.988	748.988	500	253.94	920.35	93.13	0.1086	2.14	0.14	0.0654
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13038	Swiftwind	3004366	4	300.4366	300.4366	159.59	344.24	49.45	280.89	-0.1187	3.79	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13039	Skull Splitting Crossbow	2499949	5	249.9949	249.9949	250	22.19	235.05	12.1	-0.0135	5.93	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13040	Heartseeking Crossbow	964445	6	96.4445	96.4445	142.5	46.61	77.5	33.54	-0.0596	6.64	0.14	0.0211
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13041	Guardian Blade	3197500	2	319.75	319.75	320.08	41.14	344.32	29.59	0.0174	1.79	0.14	0.0782
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13042	Sword of the Magistrate	29056914	3	2905.6914	2905.6914	2732.85	693.03	2987.14	647.25	0.0224	2.71	0.07	0.0258
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13043	Blade of the Titans	4499999	8	449.9999	449.9999	1999.42	608.25	1034.26	391.34	-0.0552	10.5	0.07	0.0067
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13044	Demonslayer	14974993	5	1497.4993	1497.4993	2497.64	1221.4	1123.12	349.49	-0.0972	7.79	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13045	Viscous Hammer	817497	3	81.7497	81.7497	997.99	481.38	103.29	170.56	-0.1207	5.71	0.07	0.0123
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13046	Blanchard's Stout	3499997	6	349.9997	349.9997	199.75	227.42	503.1	177.69	0.0979	8.93	0.43	0.0482
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13047	Twig of the World Tree	1715113	4	171.5113	171.5113	300	175.62	64.25	109.94	-0.1166	5.79	0.14	0.0242
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13048	Looming Gavel	2492178	2	249.2178	249.2178	284.25	101.96	201.92	91.11	-0.0426	8.71	0.14	0.0161
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13049	Deanship Claymore	14410000	4	1441	1441	2004.4	846.75	1686.94	794.49	-0.0323	2.86	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13051	Witchfury	59989999	2	5998.9999	5998.9999	6426.01	3723.24	4584.1	3576.87	-0.0465	4.07	0.14	0.0344
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13052	Warmonger	39000000	4	3900	3900	5000	1599.31	4269.18	929.66	-0.0379	4.5	0.21	0.0467
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13053	Doombringer	2252218	8	225.2218	225.2218	299.85	609.12	781.92	541.15	0.0433	10.14	0.64	0.0631
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13054	Grim Reaper	2907500	1	290.75	290.75	445.25	122.58	303.03	101.45	-0.0357	1.79	0.14	0.0782
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13055	Bonechewer	5750000	4	575	575	581.99	148.83	675.25	91.09	0.0428	6.29	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13056	Frenzied Striker	7999994	1	799.9994	799.9994	1309.05	561.98	831.6	481.76	-0.0546	2.36	0.14	0.0593
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13057	Bloodpike	9500000	2	950	950	500	458.65	976.55	418.86	0.0829	1.5	0.14	0.0933
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13058	Khoo's Point	11569338	5	1156.9338	1156.9338	1160.97	1.41	1158.92	1.03	-0.0002	7.64	0.36	0.0471
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13059	Stoneraven	8989996	3	898.9996	898.9996	1553.37	1986.79	562.5	687.79	-0.1328	1.64	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13060	The Needler	739270	8	73.927	73.9	197.78	84.31	161.27	85.11	-0.0251	9.93	0.07	0.007
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13062	Thunderwood	0	0	0	0	1476.72	523.81	2369.77	266.27	0.0854	1.29	0.07	0.0543
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13063	Starfaller	4499945	6	449.9945	449.9945	450	585.71	508.88	565.6	-0.0289	7.07	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13064	Jaina's Firestarter	11086035	4	1108.6035	1108.6035	1108.6	547.12	1306.03	235.58	0.0976	3.86	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13065	Wand of Allistarj	4206062	1	420.6062	420.6062	356.14	180.12	453.08	59.9	0.1129	3.86	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13066	Wyrmslayer Spaulders	1494893	9	149.4894	149.4892	331.26	162.4	112.31	62.81	-0.1103	13.64	0.29	0.0213
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13067	Hydralick Armor	11899997	2	1189.9997	1189.9997	499	302.07	698.62	296.82	0.0419	5.86	0.14	0.0239
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13068	Obsidian Greaves	42737481	1	4273.7481	4273.7481	2167.79	913.89	3005.72	796.38	0.0546	2.43	0.21	0.0864
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13070	Sapphiron's Scale Boots	1999766	6	199.9766	199.9766	299.98	301.69	149.99	138.47	-0.1236	12.07	0.29	0.024
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13071	Plated Fist of Hakoo	10989996	3	1098.9996	1098.9996	1199	313.06	1272.65	277.47	0.0236	5.36	0.21	0.0392
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13072	Stonegrip Gauntlets	2281395	5	228.1395	228.1395	189.24	61.28	79.96	24	-0.0771	11.07	0.07	0.0063
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13073	Mugthol's Helm	1399899	4	139.9899	139.9899	250.73	64.37	135.92	29.15	-0.0497	7.86	0.29	0.0369
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13074	Golem Shard Leggings	12635219	1	1263.5219	1263.5219	250	323.25	374.98	313.05	0.004	5.93	0.07	0.0118
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13075	Direwing Legguards	12343399	2	1234.3399	1234.3399	170	65.79	94.77	49.57	-0.0633	7.64	0.07	0.0092
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13076	Giantslayer Bracers	3747492	4	374.7492	374.7492	449	20.53	427.32	18.26	-0.005	5.57	0.07	0.0126
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13077	Girdle of Uther	1199993	7	119.9994	119.9994	135	42.49	155.03	37.73	0.0346	10.29	0.29	0.0282
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13079	Shield of Thorsen	7389997	4	738.9997	738.9997	739.56	202.06	701.09	189.97	0.0085	5	0.14	0.028
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13081	Skullance Shield	2499696	4	249.9696	249.9696	274.61	150.57	373.53	144.79	0.0495	9.14	0.07	0.0077
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13082	Mountainside Buckler	2197489	7	219.7489	219.7489	219.75	9.07	207.73	7.16	-0.0059	9.14	0.07	0.0077
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13083	Garrett Family Crest	1494999	4	149.4999	149.4999	332	89.84	182.79	49.36	-0.0476	9.71	0.07	0.0072
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13084	Kaleidoscope Chain	1593946	2	159.3946	159.3946	168.24	38.52	116.41	29.81	-0.037	3.71	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13085	Horizon Choker	20000	2	2	2	20	35.21	2.24	13.95	-0.179	8.07	0.14	0.0173
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13087	River Pride Choker	1427277	3	142.7277	142.7277	142.74	22.76	146.24	19.72	0.0133	5.5	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13088	Gazlowe's Charm	749101	2	74.9101	74.9101	30	8.85	21.61	6.04	-0.046	3.86	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13089	Skibi's Pendant	700000	3	70	70	134.75	29.99	80.67	13.25	-0.043	7.07	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13091	Medallion of Grand Marshal Morris	779330	1	77.933	77.933	71.75	15.12	64.27	14.91	-0.0062	2.57	0.07	0.0272
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13093	Blush Ember Ring	2904730	3	290.473	290.473	717.53	252.88	379.64	193.49	-0.051	2.93	0.07	0.0239
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13094	The Queen's Jewel	13868353	4	1386.8354	1386.8354	1466.34	811.37	1000.38	769.52	-0.018	4.57	0.14	0.0306
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13095	Assault Band	394999	2	39.4999	39.4999	39.6	6.87	44.34	4.49	0.0279	2.07	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13096	Band of the Hierophant	2178096	1	217.8096	217.8096	200	41.46	149.5	34.45	-0.0267	4	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13097	Thunderbrow Ring	2951401	1	295.1401	295.1401	296.02	101.69	229	53.02	-0.0473	1.21	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13099	Moccasins of the White Hare	0	0	0	0	2221.64	179.13	2258.53	177.68	0.0044	1.86	0.21	0.1129
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13100	Furen's Boots	2699983	5	269.9983	269.9983	806.32	373.26	202.5	106.55	-0.1104	7.93	0.07	0.0088
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13101	Wolfrunner Shoes	6709992	4	670.9993	670.9993	699	19.57	667.47	7.82	-0.0062	8.29	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13102	Cassandra's Grace	1999970	7	199.997	199.997	200	86.5	171.1	84.67	-0.0278	13.79	0.29	0.021
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13103	Pads of the Venom Spider	100009991	2	10000.9991	10000.9991	2403.4	4695.72	9507.43	3258.34	0.1544	2.43	0.21	0.0864
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13105	Sutarn's Ring	32924655	1	3292.4655	3292.4655	140	294.11	3.4	158.19	-0.1665	5.36	0.29	0.0541
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13106	Glowing Magical Bracelets	5732092	5	573.2092	573.2092	1900.79	683.93	604.09	208.1	-0.0823	6.21	0.07	0.0113
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13107	Magiskull Cuffs	2600649	4	260.0649	260.0649	343.5	190.38	422.25	74.72	0.1206	9.21	0.29	0.0315
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13108	Tigerstrike Mantle	1499995	4	149.9995	149.9995	445.12	1188.5	112.5	581.29	-0.1796	8.64	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13109	Blackflame Cape	7471681	1	747.1681	747.1681	750	364.61	560.38	160.26	-0.0651	3.21	0.07	0.0218
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13110	Wolffear Harness	50000000	6	5000	5000	12018.19	55118.67	5116.6	24259.02	-0.1674	3.86	0.14	0.0363
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13111	Sandals of the Insurgent	0	0	0	0	330	88.04	175.42	44.45	-0.0586	9.93	0.57	0.0574
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13112	Winged Helm	5879992	3	587.9993	587.9993	788	501.97	245.73	377.95	-0.0997	5.5	0.29	0.0527
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13113	Feathermoon Headdress	1678475	3	167.8476	167.8476	89.7	15.98	67.16	11.23	-0.0233	8	0.29	0.0362
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13114	Troll's Bane Leggings	40931159	1	4093.1159	4093.1159	2398.07	2260.31	5767.03	1513.68	0.1459	1.86	0.07	0.0376
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13115	Sheepshear Mantle	1966271	3	196.6272	196.6272	196.63	99.29	266.45	91.16	0.0568	4.14	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13116	Spaulders of the Unseen	445558	4	44.5558	44.5558	76.05	20.55	36.32	6.67	-0.0637	10.64	0.14	0.0132
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13117	Ogron's Sash	40769999	1	4076.9999	4076.9999	3271.5	684.06	4292.52	143.63	0.048	2.07	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13118	Serpentine Sash	2337496	4	233.7496	233.7496	242.2	79.64	176.66	49.38	-0.0487	8.93	0.07	0.0078
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13119	Enchanted Kodo Bracers	9572107	1	957.2107	957.2107	603.98	361.63	300.75	203.02	-0.0926	2.36	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13120	Deepfury Bracers	0	0	0	0	80.04	74.64	147.6	69.82	0.0692	2.29	0.21	0.0917
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13121	Wing of the Whelpling	16369985	3	1636.9985	1636.9985	1024	584.59	1175.87	479.57	0.0706	5.71	0.07	0.0123
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13122	Dark Phantom Cape	8700437	6	870.0437	870.0437	890	10.65	871.05	4.72	-0.0025	13.36	0.14	0.0105
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13123	Dreamwalker Armor	1249998	6	124.9998	124.9998	154.6	86.31	47.21	68.99	-0.094	5.64	0.29	0.0514
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13124	Ravasaur Scale Boots	5039995	5	503.9995	503.9995	535.82	21.23	499.55	2.84	-0.0094	8.14	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13125	Elven Chain Boots	957994	5	95.7995	95.7995	95.83	43.84	37.42	28.95	-0.0874	9.57	0.29	0.0303
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13126	Battlecaller Gauntlets	2499992	6	249.9992	249.9992	360.61	252.12	301.32	260.62	-0.0166	7.64	0.07	0.0092
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13127	Frostreaver Crown	5404999	1	540.4999	540.4999	495	338.46	722.25	299.07	0.0826	1	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13128	High Bergg Helm	1997498	5	199.7499	199.7499	462.59	107.23	285.42	63.87	-0.0419	11.86	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13129	Firemane Leggings	113079322	3	11307.9322	11307.9322	11314.6	4161.97	13157.68	3632.9	0.0418	4.93	0.07	0.0142
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13130	Windrunner Legguards	2144159	10	214.4159	199.3741	169.75	152.46	312.97	134.78	0.0433	9.43	0.21	0.0223
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13131	Sparkleshell Mantle	2007496	4	200.7496	200.7496	375.95	345.83	593.7	341.19	0.0427	4.64	0.14	0.0302
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13132	Skeletal Shoulders	28750652	1	2875.0652	2875.0652	2674.22	173.86	2523.33	112.62	-0.0105	5	0.14	0.028
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13133	Drakesfire Epaulets	1499996	5	149.9996	149.9996	297.75	94.58	161.24	46.51	-0.0659	17.93	0.43	0.024
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13134	Belt of the Gladiator	4772188	4	477.2188	477.2188	477.25	232.85	480.01	238.01	0.0118	6.5	0.14	0.0215
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13135	Lordly Armguards	477783	5	47.7783	47.7783	80	21.41	40.69	8.8	-0.0622	7.86	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13136	Lil Timmy's Peashooter	5199999	4	519.9999	519.9999	524.73	294.4	349.25	237.92	-0.0606	2.14	0.07	0.0327
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13137	Ironweaver	0	0	0	0	96.43	63.58	32.85	48.84	-0.1073	3	0.07	0.0233
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13138	The Silencer	18489202	1	1848.9202	1848.9202	1148.68	803.04	1856.73	750.53	0.062	2.57	0.29	0.1128
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13139	Guttbuster	1799998	4	179.9999	179.9999	200.25	231.86	142.5	131.19	-0.0997	3.36	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13144	Serenity Belt	792999	8	79.2999	79.2999	79.69	98.03	33.38	47.82	-0.1199	12.86	0.07	0.0054
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13145	Enormous Ogre Belt	2604008	4	260.4009	260.4009	120.75	210.9	90.56	141	-0.1123	5.21	0.07	0.0134
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13146	Shell Launcher Shotgun	3949999	1	394.9999	394.9999	371.19	198.53	571.57	116.48	0.1103	3.86	0.07	0.0181
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13159	Bone Dust	270662	2	27.0663	27.0663	19.71	31	28.8	31.12	0.0042	4.79	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13199	Crushridge Bindings	3880969	2	388.097	388.097	388.08	3.14	385.83	2.46	-0.0011	3.14	0.14	0.0446
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13260	Wind Dancer Boots	128317261	2	12831.7262	12831.7262	17609.25	3281.65	11621.59	547.75	-0.0454	2.36	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13287	Pattern: Raptor Hide Harness	49047472	1	4904.7472	4904.7472	4087.29	0	4101.29	0	0.0002	0.14	0.07	0.5
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13288	Pattern: Raptor Hide Belt	29565727	3	2956.5727	2956.5727	2296.04	711.72	3576.1	346.51	0.0581	2.36	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13310	Schematic: Accurate Scope	564837327	1	56483.7327	56483.7327	45439.41	6850.24	58590.84	1430.54	0.0395	0.93	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13311	Schematic: Mechanical Dragonling	13544589	3	1354.4589	1354.4589	1389.2	263.1	1382.56	223.73	0.013	5	0.07	0.014
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13362	Letter from the Front	0	0	0	0	1329.91	649.96	283.05	422.62	-0.1128	1.07	0.07	0.0654
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13364	Fras Siabi's Advertisement	0	0	0	0	1343.93	43.78	1268.91	17.65	-0.0108	0.93	0.07	0.0753
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13365	Town Meeting Notice	0	0	0	0	30	0	30	0	0	0.14	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13422	Stonescale Eel	18000	76	1.8	1.8	12	5.57	8.46	4.02	-0.0558	147.29	4.79	0.0325
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13423	Stonescale Oil	638232	3	63.8232	63.8232	63.82	45.92	20.98	41.13	-0.0918	32.79	3.43	0.1046
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13442	Mighty Rage Potion	76499	8	7.6499	7.6499	9.05	1.81	6.32	0.86	-0.0426	32.14	0.43	0.0134
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13443	Superior Mana Potion	19800	8	1.98	1.98	0.43	0.2	0.53	0.19	0.046	38.14	1.5	0.0393
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13444	Major Mana Potion	5699	25	0.57	0.57	0.65	0.24	0.53	0.24	-0.0164	42.71	1.5	0.0351
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13445	Elixir of Superior Defense	6872642	1	687.2642	687.2642	106.08	513.42	619.68	450.7	0.1359	7.43	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13446	Major Healing Potion	1567	46	0.1567	0.1564	0.18	0.06	0.15	0.05	-0.0275	137.93	5.86	0.0425
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13447	Elixir of the Sages	77494	37	7.7494	7.7494	7.91	2.68	9.31	1.97	0.0499	55.64	0.79	0.0142
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13452	Elixir of the Mongoose	9900	1	0.99	0.99	65.41	31.39	24.02	22.39	-0.0678	8.64	0.5	0.0579
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13453	Elixir of Brute Force	663360	1	66.336	66.336	82.19	38.99	38.66	33.55	-0.0596	9.43	0.36	0.0382
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13454	Greater Arcane Elixir	0	0	0	0	21.83	3.55	23.3	3.38	0.0136	14.5	1.43	0.0986
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13455	Greater Stoneshield Potion	7548534	1	754.8534	754.8534	1139.84	433.09	1369.19	346.86	0.0568	1.07	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13457	Greater Fire Protection Potion	45381	1	4.5381	4.5381	17.82	7.42	21.44	7.27	0.033	30.71	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13458	Greater Nature Protection Potion	370867	1	37.0867	37.0867	40.49	2.51	36.42	0.72	-0.0142	1.29	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13462	Purification Potion	445933	10	44.5933	44.5932	18.31	20.59	35.03	19.53	0.0607	12.43	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13463	Dreamfoil	9100	78	0.91	0.8598	0.56	0.35	0.13	0.27	-0.1099	541.36	112.57	0.2079
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13464	Golden Sansam	7000	159	0.7	0.7	0.65	0.41	0.21	0.31	-0.0977	551.36	153.79	0.2789
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13465	Mountain Silversage	6900	14	0.69	0.69	0.89	0.32	0.61	0.3	-0.041	212.57	65.86	0.3098
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13466	Sorrowmoss	15800	80	1.58	1.58	1.66	1.45	2.36	1.44	0.0192	190.86	32.93	0.1725
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13467	Icecap	20513	223	2.0513	2.0508	1.88	3.88	3.23	3.56	-0.0149	315.21	38.21	0.1212
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13468	Black Lotus	628428	9	62.8428	62.8	64.83	15.6	65.69	15.84	0.0076	13.43	0	0
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13478	Recipe: Elixir of Superior Defense	6830898	4	683.0899	683.0899	690	329.14	665.77	284.71	0.0337	6.86	0.14	0.0204
EU - Draenor / Alliance	03/14/2017 17:09:36	03/14/2017	N/A	13486	Recipe: Transmute Undeath to Water	49949999	2	4994.9999	4994.9999	4993.95	1642.48	6966.69	1331.03	0.0283	4.93	0.14	0.0284
